star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,S,logRhk,Vbr,Vsini,Vmac,Vrad,SNR,Simbad,RAJ2000,DEJ2000
TIC 272595871,237.03942987888,1.57174169076,237.0386473010155,1.5710024915264806,272595871.0,4.422809716282812e+18,4.422809716282812e+18,77408.0,2MASS J15480945+0134183,0352-00286-1,WDS J15482+0134A,HD 141272,tic_near,-176.03634834582556,0.017701307311654,-166.10453110617837,0.0141747221350669,GaiaDR3,2023A&A...674A...1G,8.65,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.242,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.422,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.973,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.565,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.991,0.021,TIC,2019AJ....158..138S,5.61,0.027,TIC,2019AJ....158..138S,5.501,0.018,TIC,2019AJ....158..138S,6.704,0.006,7.234874725341797,0.0028345768354673,gaia_dr3,2023A&A...674A...1G,7.639657974243164,0.0035737010822855,6.656086444854736,0.0042131696036115,46.15746377143199,0.0174567680805921,GaiaDR3,2023A&A...674A...1G,21.64750289916992,0.0094099044799804,bj2021,2021AJ....161..147B,0,K0V,1999MSS...C05....0H,1,5295.0,21.0,Pastel,2022A&A...663A...4S,4.536512490561753,0.0236073554836023,calculated_from_M_and_R,Calculated Value,4.54,0.04,Pastel,2022A&A...663A...4S,-0.05,0.02,Pastel,2022A&A...663A...4S,-0.3223621912901964,0.0090813132006374,update_TIC,Calculated Value,0.8198598529328142,0.0107595171931021,calc_from_L_and_Teff,Calculated Value,0.8431873917579651,0.040136694908142,gaia_dr3_flame,2023A&A...674A...1G,0,8.949493408203125,1.739258050918579,gaia_dr3_flame,2023A&A...674A...1G,,4.626546,19.666645,4.4228097162831754e+18,4.626546,19.666645,4.4228097162831754e+18,1,1,A,17.7,4.37,4.422809711989182e+18,17.745,4.778,0,,HD 141272,5274,4.48,0.43,-4.44,4.2,3.5,2.1,-28.5,375,Simbad,15 48 09.5,+01 34 18
TIC 334753043,237.8080477854,35.65737909179,237.80799964337652,35.65583336071889,334753043.0,1.3727027163804186e+18,1.3727027163804186e+18,77655.0,2MASS J15511394+3539264,2578-01609-1,WDS J15512+3539A,* kap CrB,tic_near,-8.66850860804631,0.0693469494581222,-348.3495377967055,0.088184505701065,GaiaDR3,2023A&A...674A...1G,6.69,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.82,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.82,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.06,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.57,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.035,0.184,TIC,2019AJ....158..138S,2.575,0.18,TIC,2019AJ....158..138S,2.423,0.242,TIC,2019AJ....158..138S,3.934,0.007,4.511343002319336,0.0028712714030432,gaia_dr3,2023A&A...674A...1G,5.025848388671875,0.0028486263856723,3.8582332134246826,0.0044346132538911,33.34325692137492,0.0800482034683227,GaiaDR3,2023A&A...674A...1G,29.962303161621097,0.0674495697021484,bj2021,2021AJ....161..147B,0,K1IVa,1989ApJS...71..245K,0,4838.0,14.0,Pastel,2022A&A...663A...4S,3.1089006018359853,0.0165153196321522,calculated_from_M_and_R,Calculated Value,3.26,0.03,Pastel,2022A&A...663A...4S,0.12,0.02,Pastel,2022A&A...663A...4S,1.075794964286365,0.0019270427938461,gaia_dr3_flame,2023A&A...674A...1G,4.911548070346585,0.0304426756548473,calc_from_L_and_Teff,Calculated Value,1.130497932434082,0.040642201900482,gaia_dr3_flame,2023A&A...674A...1G,0,7.624217987060547,0.7141811847686768,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,106.3,8.57,,,,1,kap CrB,HD 142091,4871,3.26,0.12,-5.31,3.8,1.7,3.4,-24.9,282,Simbad,15 51 13.9,+35 39 27
TIC 310137822,238.26864995445,53.87102824154,238.26959084641285,53.87024153684489,310137822.0,1.597204161635742e+18,1.597204161635742e+18,77790.0,2MASS J15530447+5352157,3870-00611-1,,HD 142626,tic_near,125.0224594525827,0.0234661530703306,-176.99465078421602,0.0246279928833246,GaiaDR3,2023A&A...674A...1G,,,,,9.097,0.025,TIC tycho2b3,2019AJ....158..138S,8.28,0.03,TIC hipvmag,2019AJ....158..138S,7.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.725,0.024,TIC,2019AJ....158..138S,6.343,0.044,TIC,2019AJ....158..138S,6.229,0.024,TIC,2019AJ....158..138S,7.527,0.006,8.061366081237793,0.0027672713720889,gaia_dr3,2023A&A...674A...1G,8.471405029296875,0.0028294593361776,7.465916156768799,0.0038619751461658,33.92246706267382,0.0182545762509107,GaiaDR3,2023A&A...674A...1G,29.464052200317383,0.0161075592041015,bj2021,2021AJ....161..147B,0,K0,1993yCat.3135....0C,1,5199.0,50.0,Pastel,2022A&A...663A...4S,4.58325374754944,0.0544615629068059,calculated_from_M_and_R,Calculated Value,4.56,0.1,Pastel,2022A&A...663A...4S,-0.12,0.05,Pastel,2022A&A...663A...4S,-0.3823294680476473,0.0101504212929383,update_TIC,Calculated Value,0.7936851889310449,0.0178628510486838,calc_from_L_and_Teff,Calculated Value,0.88,0.103,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 142626,5199,4.56,0.31,-4.65,2.4,1.0,2.0,8.2,364,Simbad,15 53 04.5,+53 52 16
TIC 236316949,241.01514940629,25.25476877656,241.01274892602123,25.25785541420527,236316949.0,1.2192549423285967e+18,1.2192549423285967e+18,78709.0,2MASS J16040370+2515169,2038-00982-1,WDS J16040+2515A,HD 144287,tic_near,-495.6831785199186,0.1215370073914527,689.516232656073,0.1802539080381393,GaiaDR3,2023A&A...674A...1G,,,,,7.873,0.015,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.101,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.6,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.627,0.018,TIC,2019AJ....158..138S,5.291,0.036,TIC,2019AJ....158..138S,5.168,0.017,TIC,2019AJ....158..138S,6.373,0.006,6.903665542602539,0.0027647164630249,gaia_dr3,2023A&A...674A...1G,7.287495136260986,0.0027973069144005,6.321816444396973,0.0037929539782436,46.23105535715347,0.1832410246133804,GaiaDR3,2023A&A...674A...1G,21.590368270874023,0.0942821502685546,bj2021,2021AJ....161..147B,0,G8+V,2003AJ....126.2048G,1,5362.0,22.0,Pastel,2022A&A...663A...4S,4.452694302683784,0.021287110756272,calculated_from_M_and_R,Calculated Value,4.44,0.06,Pastel,2022A&A...663A...4S,-0.09,0.03,Pastel,2022A&A...663A...4S,-0.193234719834122,0.0046209859733556,gaia_dr3_flame,2023A&A...674A...1G,0.9276446957453952,0.0090719772043751,calc_from_L_and_Teff,Calculated Value,0.89,0.0399999999999999,gcs_reanalysis,2011A&A...530A.138C,0,9.37,4.145,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,1,A,0.4,3.04,,,,0,,HD 144287,5352,4.45,0.16,-5.03,2.7,1.2,2.3,-51.2,370,Simbad,16 04 03.7,+25 15 17
TIC 24108307,241.62333001202,38.63224044002,241.6246534038012,38.62985896311901,24108307.0,1.3794167123369093e+18,1.3794167123369093e+18,78913.0,2MASS J16062958+3837570,3061-00735-1,,V* AT CrB,tic_near,232.5674325363379,0.0161381866782903,-535.8032678288876,0.0193316657096147,GaiaDR3,2023A&A...674A...1G,,,,,9.57,,Simbad,,8.622,0.013,TIC mermil,2019AJ....158..138S,8.0,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.756,0.026,TIC,2019AJ....158..138S,6.288,0.018,TIC,2019AJ....158..138S,6.162,0.021,TIC,2019AJ....158..138S,7.668,0.006,8.282882690429688,0.0027635593167766,gaia_dr3,2023A&A...674A...1G,8.793514251708984,0.0028959348488266,7.610937118530273,0.0038218796226517,43.01876893615886,0.0163539461791515,GaiaDR3,2023A&A...674A...1G,23.23374557495117,0.0095176696777325,bj2021,2021AJ....161..147B,0,K3V,2003AJ....126.2048G,1,4784.0,24.0,Pastel,2022A&A...663A...4S,4.63449636642645,0.0276717636910386,calculated_from_M_and_R,Calculated Value,4.52,0.1,Pastel,2022A&A...663A...4S,-0.26,0.05,Pastel,2022A&A...663A...4S,-0.638074175330059,0.0132255160404668,update_TIC,Calculated Value,0.6982858075368028,0.0127332264842689,calc_from_L_and_Teff,Calculated Value,0.7664700150489807,0.0400457382202148,gaia_dr3_flame,2023A&A...674A...1G,0,4.169506072998047,2.271528124809265,gaia_dr3_flame,2023A&A...674A...1G,,6.965111,19.476763,1.3794167123362668e+18,6.965111,19.476763,1.3794167123362668e+18,0,0,,,,,,,0,,HD 144872,4780,4.52,0.36,-4.71,2.1,1.2,1.6,24.2,274,Simbad,16 06 29.6,+38 37 56
TIC 219485088,242.78515998295,47.54232945254,242.7853218355025,47.542485147157095,219485088.0,1.3989972620811564e+18,1.3989972620811564e+18,79308.0,2MASS J16110844+4732324,3494-01296-1,,BD+47  2312,tic_near,24.596797738712223,0.0178409554064273,34.9031021645026,0.0229469407349824,GaiaDR3,2023A&A...674A...1G,,,,,9.03,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.3,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.004,0.024,TIC,2019AJ....158..138S,6.683,0.018,TIC,2019AJ....158..138S,6.627,0.015,TIC,2019AJ....158..138S,7.662,0.006,8.136571884155273,0.0027650715003147,gaia_dr3,2023A&A...674A...1G,8.488177299499512,0.0028241805446556,7.608921527862549,0.0038053873725798,25.21839833626399,0.0184554513543844,GaiaDR3,2023A&A...674A...1G,39.6198844909668,0.0290584564208984,bj2021,2021AJ....161..147B,0,G5,,1,5560.0,42.0,Pastel,2022A&A...663A...4S,4.5095157337899465,0.0254864111698058,calculated_from_M_and_R,Calculated Value,4.49,0.1,Pastel,2022A&A...663A...4S,-0.17,0.05,Pastel,2022A&A...663A...4S,-0.1741228093727384,0.0106825490747759,update_TIC,Calculated Value,0.8819453138742792,0.0171811467472844,calc_from_L_and_Teff,Calculated Value,0.9169199466705322,0.040238618850708,gaia_dr3_flame,2023A&A...674A...1G,0,6.082818508148193,1.3758926391601562,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HIP 79308,5525,4.49,0.2,-4.82,2.9,0.6,2.7,-51.9,353,Simbad,16 11 08.4,+47 32 32
TIC 119985828,243.32687429657,13.5269020938,243.3276917562504,13.525035100479368,119985828.0,4.46420742857994e+18,4.46420742857994e+18,79492.0,2MASS J16131843+1331379,0958-01468-1,"WDS J16133+1332Aa,Ab",*  49 Ser A,tic_near,178.93435776752835,0.0176264736801385,-419.9412067794023,0.0173495057970285,GaiaDR3,2023A&A...674A...1G,,,,,8.118,0.023,TIC tycho2b3,2019AJ....158..138S,6.664,0.023,TIC sirful,2019AJ....158..138S,6.9,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.59,0.03,TIC,2019AJ....158..138S,5.238,0.029,TIC,2019AJ....158..138S,5.172,0.042,TIC,2019AJ....158..138S,6.685,0.006,7.181707382202148,0.0027596615948449,gaia_dr3,2023A&A...674A...1G,7.550745010375977,0.0028325196231228,6.631118297576904,0.003920734548549,41.12866428603436,0.0196761414408683,GaiaDR3,2023A&A...674A...1G,24.29667854309082,0.0121755599975603,bj2021,2021AJ....161..147B,0,G9V,1981ApJS...45..437A,1,5432.0,29.0,Pastel,2022A&A...663A...4S,4.4838317016163245,0.0239318539914381,calculated_from_M_and_R,Calculated Value,4.52,0.06,Pastel,2022A&A...663A...4S,-0.03,0.03,Pastel,2022A&A...663A...4S,-0.2098353527322596,0.0091798316225035,update_TIC,Calculated Value,0.8867790938993775,0.0133225129791695,calc_from_L_and_Teff,Calculated Value,0.8737656474113464,0.0403614938259125,gaia_dr3_flame,2023A&A...674A...1G,0,9.382490158081056,1.6399157047271729,gaia_dr3_flame,2023A&A...674A...1G,,4.082262,7.262869,4.4642074285772145e+18,4.082262,7.262869,4.4642074285772145e+18,1,1,"Aa,Ab",0.2,,4.4642074285772145e+18,4.0823,0.0812,0,,HD 145958 A,5414,4.48,0.17,-4.97,3.0,1.6,2.4,17.2,310,Simbad,16 13 18.5,+13 31 37
TIC 458721081,245.25128986139,19.36028755344,245.25107100515987,19.35914035067104,458721081.0,1.201133066557202e+18,1.201133066557202e+18,80096.0,2MASS J16210029+1921369,1513-00456-1,,BD+19  3083,tic_near,-46.34834134347243,0.0133395195007324,-258.015834682354,0.012287326157093,GaiaDR3,2023A&A...674A...1G,,,,,10.015,0.004,TIC apassdr9,2019AJ....158..138S,9.11,0.03,TIC hipvmag,2019AJ....158..138S,8.5,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,7.431,0.019,TIC,2019AJ....158..138S,6.984,0.033,TIC,2019AJ....158..138S,6.89,0.02,TIC,2019AJ....158..138S,8.251,0.006,8.83344841003418,0.0027581102744026,gaia_dr3,2023A&A...674A...1G,9.30959129333496,0.0028085867640805,8.19681453704834,0.0037891495131165,24.426762118337628,0.0148195931687951,GaiaDR3,2023A&A...674A...1G,40.893062591552734,0.0254459381103515,bj2021,2021AJ....161..147B,0,K2,,1,4989.0,50.0,Pastel,2022A&A...663A...4S,4.494355591653724,0.057076087469847,calculated_from_M_and_R,Calculated Value,4.45,0.1,Pastel,2022A&A...663A...4S,0.25,0.05,Pastel,2022A&A...663A...4S,-0.3904611459036163,0.0103000681080244,update_TIC,Calculated Value,0.853876505400074,0.0198861087895749,calc_from_L_and_Teff,Calculated Value,0.83,0.102,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HIP 80096,4989,4.45,540.0,-1.81,2.0,0.2,1.8,-73.9,269,Simbad,16 21 00.3,+19 21 37
TIC 149732624,245.77525224685,17.46879469612,245.77463456159464,17.470139813404693,149732624.0,4.4669442848194355e+18,4.4669442848194355e+18,80262.0,2MASS J16230606+1728073,1509-00545-1,,HD 147750,tic_near,-132.47510186724995,0.0173278450965881,302.7312928324138,0.0178186930716037,GaiaDR3,2023A&A...674A...1G,,,,,9.18,,Simbad,,8.44,0.03,TIC hipvmag,2019AJ....158..138S,8.0,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,7.105,0.021,TIC,2019AJ....158..138S,6.798,0.034,TIC,2019AJ....158..138S,6.696,0.02,TIC,2019AJ....158..138S,7.778,0.006,8.258936882019043,0.0027597527581261,gaia_dr3,2023A&A...674A...1G,8.617977142333984,0.0028087057450803,7.726597309112549,0.0037864045918974,24.766747090920475,0.0251969415694475,GaiaDR3,2023A&A...674A...1G,40.32697677612305,0.0354976654052698,bj2021,2021AJ....161..147B,0,G0,1993yCat.3135....0C,1,5496.0,32.0,Pastel,2022A&A...663A...4S,4.512179829187677,0.0238632033176349,calculated_from_M_and_R,Calculated Value,4.52,0.1,Pastel,2022A&A...663A...4S,-0.14,0.05,Pastel,2022A&A...663A...4S,-0.2057906420042726,0.0096481816856646,update_TIC,Calculated Value,0.8702897643674335,0.0140056399108906,calc_from_L_and_Teff,Calculated Value,0.8983383774757385,0.0400061309337616,gaia_dr3_flame,2023A&A...674A...1G,0,7.040296077728272,1.3834235668182373,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 147750,5491,4.52,0.18,-4.94,2.9,0.9,2.6,-37.3,348,Simbad,16 23 06.1,+17 28 08
TIC 72034540,245.95795200786,-2.97486731451,245.95776681579164,-2.975119394370223,72034540.0,4.3584414193745464e+18,4.3584414193745464e+18,80315.0,2MASS J16234991-0258294,5039-00401-1,,HD 147752,tic_near,-42.10998864767867,0.0559086725115776,-57.46401893485924,0.0476913601160049,GaiaDR3,2023A&A...674A...1G,,,,,10.12,,Simbad,,9.19,,Simbad,,,,,,,,,,7.673,0.026,TIC,2019AJ....158..138S,7.244,0.026,TIC,2019AJ....158..138S,7.118,0.024,TIC,2019AJ....158..138S,8.431,0.006,9.006363868713379,0.0028052746298728,gaia_dr3,2023A&A...674A...1G,9.466708183288574,0.0031139331170241,8.375593185424805,0.0039627821945639,24.002997608941996,0.0505334846675396,GaiaDR3,2023A&A...674A...1G,41.600563049316406,0.0914478302001953,bj2021,2021AJ....161..147B,0,K1V,1999MSS...C05....0H,1,5051.0,50.0,Pastel,2022A&A...663A...4S,4.579784225628448,0.0560021158206079,calculated_from_M_and_R,Calculated Value,4.51,0.1,Pastel,2022A&A...663A...4S,0.02,0.05,Pastel,2022A&A...663A...4S,-0.4492331278998607,0.0106641774249452,update_TIC,Calculated Value,0.778540740569532,0.0181368637398301,calc_from_L_and_Teff,Calculated Value,0.84,0.101,TIC,2019AJ....158..138S,0,,,,,,7.544438,19.008289,4.358441419374242e+18,7.544438,19.008289,4.358441419374242e+18,0,1,,,,,,,0,,HD 147752,5051,4.51,0.53,-4.45,3.3,2.7,1.9,-35.0,259,Simbad,16 23 49.9,-02 58 30
TIC 159511543,247.82326397527,79.78977763092,247.8256432766155,79.78939109694281,159511543.0,1.7094567053295416e+18,1.7094567053295416e+18,80902.0,2MASS J16311760+7947232,4575-01336-1,,HD 150706,tic_near,94.94688708822142,0.0148725192993879,-86.85323221781474,0.0174463652074337,GaiaDR3,2023A&A...674A...1G,,,,,7.622,0.015,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.016,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.89,0.032,TIC,2019AJ....158..138S,5.639,0.016,TIC,2019AJ....158..138S,5.565,0.016,TIC,2019AJ....158..138S,6.44,0.006,6.869857311248779,0.0027943459784583,gaia_dr3,2023A&A...674A...1G,7.172369480133057,0.0033487584774816,6.396629333496094,0.0040094653188974,35.48267784744393,0.0134722897782921,GaiaDR3,2023A&A...674A...1G,28.16471672058105,0.0104255676269549,bj2021,2021AJ....161..147B,0,G0,1985ApJS...59..197B,1,5923.0,15.0,Pastel,2022A&A...663A...4S,4.459461593463385,0.0214814804026285,calculated_from_M_and_R,Calculated Value,4.47,0.03,Pastel,2022A&A...663A...4S,-0.03,0.02,Pastel,2022A&A...663A...4S,0.027258801741887,0.0120567984615669,update_TIC,Calculated Value,0.9799379579904932,0.0144796794431778,calc_from_L_and_Teff,Calculated Value,1.0087676048278809,0.0400119423866272,gaia_dr3_flame,2023A&A...674A...1G,0,4.565687656402588,0.9765586853027344,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,1,HD 150706,HD 150706,5948,4.53,0.32,-4.44,5.5,3.2,4.4,-16.0,251,Simbad,16 31 17.6,+79 47 23
TIC 74218395,252.13432460153,-19.28776769727,252.1338477679108,-19.28930603699675,74218395.0,4.130605425932373e+18,4.130605425932373e+18,82265.0,2MASS J16483224-1917153,6226-00630-1,,HD 151504,tic_near,-101.11200421526031,0.0283103194087743,-346.07710089203385,0.0209965016692876,GaiaDR3,2023A&A...674A...1G,,,,,8.87,,Simbad,,8.09,,Simbad,,,,,,,,,,6.725,0.02,TIC,2019AJ....158..138S,6.405,0.036,TIC,2019AJ....158..138S,6.316,0.017,TIC,2019AJ....158..138S,7.396,0.006,7.893187046051025,0.0027625493725035,gaia_dr3,2023A&A...674A...1G,8.267494201660156,0.0028093530497638,7.345876216888428,0.0037987726905905,26.127921949625566,0.0233177654445171,GaiaDR3,2023A&A...674A...1G,38.22087860107422,0.0323982238769495,bj2021,2021AJ....161..147B,0,G9IV-V,2006AJ....132..161G,1,5449.0,15.0,Pastel,2022A&A...663A...4S,4.419414496993135,0.0564762677108091,calculated_from_M_and_R,Calculated Value,4.39,0.03,Pastel,2022A&A...663A...4S,0.08,0.02,Pastel,2022A&A...663A...4S,-0.1036613224705454,0.0103395636936497,update_TIC,Calculated Value,0.9958372510603524,0.0130607974379598,calc_from_L_and_Teff,Calculated Value,0.95,0.121,TIC,2019AJ....158..138S,0,,,,,,2.044292,14.34377,4.1306054302372055e+18,2.044292,14.34377,4.1306054302372055e+18,0,0,,,,,,,0,,HD 151504,5444,4.4,0.17,-4.96,2.7,0.8,2.5,-75.7,314,Simbad,16 48 32.2,-19 17 16
TIC 257401445,257.65670613371,24.53243601155,257.6557142857112,24.533485052357708,257401445.0,4.5719354776276526e+18,4.5719354776276526e+18,84028.0,2MASS J17103761+2431566,2065-00064-1,,HD 155456,tic_near,-202.9787365209932,0.0142060527577996,235.96979852341013,0.0171076692640781,GaiaDR3,2023A&A...674A...1G,,,,,9.22,,Simbad,,8.33,0.03,TIC hipvmag,2019AJ....158..138S,7.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.822,0.023,TIC,2019AJ....158..138S,6.474,0.024,TIC,2019AJ....158..138S,6.336,0.023,TIC,2019AJ....158..138S,7.572,0.006,8.110489845275879,0.0027588832878108,gaia_dr3,2023A&A...674A...1G,8.53355598449707,0.0028102128899449,7.520233631134033,0.0037904011026613,28.50635549104879,0.0174779407680034,GaiaDR3,2023A&A...674A...1G,35.05360412597656,0.0214195251464843,bj2021,2021AJ....161..147B,0,K1,1985ApJS...59..197B,1,5224.0,50.0,Pastel,2022A&A...663A...4S,4.4673498883313885,0.0583836763434779,calculated_from_M_and_R,Calculated Value,4.43,0.1,Pastel,2022A&A...663A...4S,0.25,0.05,Pastel,2022A&A...663A...4S,-0.2531848710010996,0.0120529137297437,update_TIC,Calculated Value,0.9121239783311528,0.0215652716347333,calc_from_L_and_Teff,Calculated Value,0.89,0.112,TIC,2019AJ....158..138S,0,,,,,,9.696322,20.554495,4.5719354819258173e+18,9.696322,20.554495,4.5719354819258173e+18,0,0,,,,,,,0,,HD 155456,5224,4.43,0.16,-5.07,2.7,1.6,2.1,-61.3,370,Simbad,17 10 37.6,+24 31 57
TIC 232606278,258.09668808883,63.35209298607,258.0966681156372,63.35280501779812,232606278.0,1.631084478574319e+18,1.631084478574319e+18,84171.0,2MASS J17122319+6321074,4202-00656-1,,HD 156279,tic_near,-1.878615150556588,0.0235085245221853,160.42870960150654,0.0267705712467432,GaiaDR3,2023A&A...674A...1G,,,,,8.88,0.026,TIC tycho2b3,2019AJ....158..138S,8.07,0.03,TIC hipvmag,2019AJ....158..138S,7.6,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.677,0.018,TIC,2019AJ....158..138S,6.346,0.026,TIC,2019AJ....158..138S,6.269,0.023,TIC,2019AJ....158..138S,7.376,0.006,7.87726354598999,0.0027635633513213,gaia_dr3,2023A&A...674A...1G,8.260101318359375,0.0028887999679802,7.326070785522461,0.0038191812240214,27.67559401081761,0.0199629887938499,GaiaDR3,2023A&A...674A...1G,36.1092643737793,0.0251045227050781,bj2021,2021AJ....161..147B,0,K0,1993yCat.3135....0C,1,5420.0,50.0,Pastel,2022A&A...663A...4S,4.447726101171172,0.057095120459619,calculated_from_M_and_R,Calculated Value,4.41,0.1,Pastel,2022A&A...663A...4S,0.14,0.05,Pastel,2022A&A...663A...4S,-0.145838763800619,0.0090001268582319,update_TIC,Calculated Value,0.9588147134627196,0.0202892029014087,calc_from_L_and_Teff,Calculated Value,0.94,0.117,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,1,HD 156279,HD 156279,5420,4.41,0.17,-4.98,3.1,1.8,2.4,-21.8,278,Simbad,17 12 23.2,+63 21 08
TIC 351654581,258.15676059398,18.3511947341,258.1572372591052,18.350675167282848,351654581.0,4.548462729742343e+18,4.548462729742343e+18,84195.0,2MASS J17123761+1821044,1540-00811-1,,HD 155712,tic_near,101.79728552166344,0.0138792712241411,-116.86727523123383,0.017841761931777,GaiaDR3,2023A&A...674A...1G,,,,,8.886,0.022,TIC tycho2b3,2019AJ....158..138S,7.95,0.03,TIC hipvmag,2019AJ....158..138S,7.4,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.234,0.02,TIC,2019AJ....158..138S,5.775,0.02,TIC,2019AJ....158..138S,5.67,0.018,TIC,2019AJ....158..138S,7.085,0.006,7.679500102996826,0.0027572845968102,gaia_dr3,2023A&A...674A...1G,8.15957260131836,0.0028146411188798,7.033559799194336,0.0037871433746499,48.04638617956317,0.0191009789705276,GaiaDR3,2023A&A...674A...1G,20.800233840942383,0.0093488693237286,bj2021,2021AJ....161..147B,0,K2.5V,2003AJ....126.2048G,1,4931.0,22.0,Pastel,2022A&A...663A...4S,4.574119235723375,0.0545181829764259,calculated_from_M_and_R,Calculated Value,4.57,0.05,Pastel,2022A&A...663A...4S,-0.05,0.03,Pastel,2022A&A...663A...4S,-0.506526900989573,0.0158884160908889,update_TIC,Calculated Value,0.7647494781201439,0.0155646255551274,calc_from_L_and_Teff,Calculated Value,0.8,0.095,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 155712,4911,4.52,0.21,-4.95,1.8,0.2,1.7,19.5,292,Simbad,17 12 37.6,+18 21 04
